"sample","Time_start","flux_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement"
"MD7",212.434259259259,2024-04-12 11:16:00,373.032325277958,0.998206827728472,9.14975109854496e-127,212.435300925926,"f0015","s","2","8/01/2002",8,"2002","05/17/2022",7,27.6,27.8,28.1,NA,"N","lg",183.85,NA,"","/01/2002",27.8333333333333,"may22","Macro","MD7-7"
"MD8",243.422222222222,2024-04-12 12:41:00,1476.78184239828,0.999628181105165,7.43680721267657e-158,243.423263888889,"f0016","m","mid","9/01/2002",9,"2002","05/17/2022",1,37.4,37.1,36.9,NA,"N","med",83.32,NA,"Extender","/01/2002",37.1333333333333,"may22","Copto","MD8-1"
"MD8",243.424421296296,2024-04-12 12:41:00,1110.86159766865,0.999493324563984,9.69487305420295e-152,243.425462962963,"f0016","m","low","9/01/2002",9,"2002","05/17/2022",2,34.7,34.2,34.5,NA,"E","med",83.32,NA,"Extender","/01/2002",34.4666666666667,"may22","Copto","MD8-2"
"MD8",243.42662037037,2024-04-12 12:41:00,1030.51734450797,0.999567518939922,7.20810178305976e-155,243.427662037037,"f0016","m","mid","9/01/2002",9,"2002","05/17/2022",3,33.9,33.6,33,NA,"S","med",83.32,NA,"Extender","/01/2002",33.5,"may22","Copto","MD8-3"
"MD8",243.428703703704,2024-04-12 12:41:00,2513.1498901315,0.996988023317543,1.62037390700616e-116,243.42974537037,"f0016","m","low","9/01/2002",9,"2002","05/17/2022",4,31.8,31.5,30.9,NA,"W","med",83.32,NA,"Extender","/01/2002",31.4,"may22","Copto","MD8-4"
"MD8",243.430671296296,2024-04-12 12:41:00,1949.45325528928,0.998192259443974,1.32221880527994e-126,243.431712962963,"f0016","m","top","9/01/2002",9,"2002","05/17/2022",5,31.4,31.8,33,NA,"","med",83.32,NA,"Extender","/01/2002",32.0666666666667,"may22","Copto","MD8-5"
"MD8",243.433159722222,2024-04-12 12:41:00,1144.44914616176,0.999362428154923,3.36850521447257e-147,243.434201388889,"f0016","s","0","9/01/2002",9,"2002","05/17/2022",6,36.6,38.2,38.2,NA,"N","lg",183.85,NA,"Extender","/01/2002",37.6666666666667,"may22","Copto","MD8-6"
"MD8",243.435300925926,2024-04-12 12:41:00,581.408225734422,0.998842319603267,2.06422628223318e-135,243.436342592593,"f0016","s","1","9/01/2002",9,"2002","05/17/2022",7,37.4,38.7,39,NA,"N","lg",183.85,NA,"Extender","/01/2002",38.3666666666667,"may22","Copto","MD8-7"
"MD8",243.437268518519,2024-04-12 12:41:00,370.878526314146,0.998743791127288,2.99211696499826e-135,243.438310185185,"f0016","s","2","9/01/2002",9,"2002","05/17/2022",8,39.5,40.9,40.7,NA,"N","lg",183.85,NA,"Extender","/01/2002",40.3666666666667,"may22","Copto","MD8-8"
"MD9",273.422685185185,2024-04-12 13:44:00,959.641823294027,0.999649179498992,5.28039861954031e-159,273.423726851852,"f0017","m","mid","10/01/2002",10,"2002","05/17/2022",1,33.2,32.5,32.6,NA,"N","med",83.32,NA,"Extender","/01/2002",32.7666666666667,"may22","Copto","MD9-1"
"MD9",273.424826388889,2024-04-12 13:44:00,1401.59655495316,0.999692035656305,1.40624690549437e-161,273.425868055556,"f0017","m","low","10/01/2002",10,"2002","05/17/2022",2,31.9,32.8,33.2,NA,"E","med",83.32,NA,"Extender","/01/2002",32.6333333333333,"may22","Copto","MD9-2"
"MD9",273.427314814815,2024-04-12 13:44:00,545.795444517412,0.9986738747444,9.97941483164703e-133,273.428356481482,"f0017","m","mid","10/01/2002",10,"2002","05/17/2022",3,31.8,31.6,31.5,NA,"S","med",83.32,NA,"Extender","/01/2002",31.6333333333333,"may22","Copto","MD9-3"
"MD9",273.429340277778,2024-04-12 13:44:00,1466.33804412925,0.997548911529327,1.37271890548777e-120,273.430381944444,"f0017","m","low","10/01/2002",10,"2002","05/17/2022",4,32.8,33.5,33.3,NA,"W","med",83.32,NA,"Extender","/01/2002",33.2,"may22","Copto","MD9-4"
"MD9",273.43130787037,2024-04-12 13:44:00,274.042636923898,0.998744819466764,8.17758394901852e-134,273.432349537037,"f0017","m","top","10/01/2002",10,"2002","05/17/2022",5,32.5,32.4,30.1,NA,"","med",83.32,NA,"Extender","/01/2002",31.6666666666667,"may22","Copto","MD9-5"
"MD9",304.421990740741,2024-04-12 13:44:00,796.091552297314,0.999098839471186,2.31694736555454e-140,304.423032407407,"f0018","s","0","11/01/2002",11,"2002","05/17/2022",6,33.3,33.3,33.5,NA,"N","lg",183.85,NA,"Extender","/01/2002",33.3666666666667,"may22","Copto","MD9-6"
"MD9",304.424652777778,2024-04-12 13:44:00,574.58673380575,0.998464381613942,7.89665388601831e-130,304.425694444444,"f0018","s","1","11/01/2002",11,"2002","05/17/2022",7,34.2,33.9,34,NA,"N","lg",183.85,NA,"Extender","/01/2002",34.0333333333333,"may22","Copto","MD9-7"
"MD9",304.426678240741,2024-04-12 13:44:00,542.199411725943,0.998707590624642,3.09175872734625e-133,304.427719907407,"f0018","s","2","11/01/2002",11,"2002","05/17/2022",8,32.7,32.8,33,NA,"N","lg",183.85,NA,"Extender","/01/2002",32.8333333333333,"may22","Copto","MD9-8"
"MD34",1065.42555555556,2024-04-12 16:04:00,307.996029410399,0.999287818997583,7.9174890576735e-90,1065.42659722222,"f0048","m","top","12/01/2004",12,"2004","05/20/2022",2,24.6,24.7,NA,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 4.5. d2 = 4.3, h1 = 1.8, h2 = 1.9, tree DBH = 64cm","/01/2004",24.65,"may22","Nasuti","MD34-2"
"MD45",1369.42505787037,2024-04-12 13:18:00,107.13457555356,0.997138590675127,4.05804311986307e-83,1369.42609953704,"f0060","m","low","10/01/2005",10,"2005","05/24/2022",3,36,34.6,33.7,NA,"S","sm",47.78,NA,"","/01/2005",34.7666666666667,"may22","Ami","MD45-3"
"MD58",1734.43101851852,2024-04-12 11:21:00,537.484880334822,0.928136918666426,4.70246463760128e-44,1734.43206018519,"f0075","s","0","10/01/2006",10,"2006","05/26/2022",6,43.7,43.7,45.4,NA,"N","lg",183.85,0,"Extender","/01/2006",44.2666666666667,"may22","Nasuti","MD58-6"
